user,hashtag,tweet_id,date
day6thekings,데이식스교환,963366644448772096,Tue Feb 13 10:58:01 +0000 2018
day6thekings,데이식스,963366644448772096,Tue Feb 13 10:58:01 +0000 2018
domi_1991,PyeongChang2018,963366546687971329,Tue Feb 13 10:57:37 +0000 2018
domi_1991,WinterOlympics,963366546687971329,Tue Feb 13 10:57:37 +0000 2018
domi_1991,Korea,963366546687971329,Tue Feb 13 10:57:37 +0000 2018
koivukangas,supermario,963366228889759744,Tue Feb 13 10:56:22 +0000 2018
worldcurling,olympics,963366170018529280,Tue Feb 13 10:56:08 +0000 2018
SlimSona,BlackPanther,963366021515034624,Tue Feb 13 10:55:32 +0000 2018
JanSmit,1500Meter,963365745794125824,Tue Feb 13 10:54:26 +0000 2018
hoIIaback,Pyeongchang2018,963365372001832961,Tue Feb 13 10:52:57 +0000 2018
AaronNolanNews,BraveTheCold,963365282709295104,Tue Feb 13 10:52:36 +0000 2018
Wpilgoood,데이식스벚꽃스캔들,963365163037376512,Tue Feb 13 10:52:07 +0000 2018
Wpilgoood,데이식스교환,963365163037376512,Tue Feb 13 10:52:07 +0000 2018
Wpilgoood,데이식스,963365163037376512,Tue Feb 13 10:52:07 +0000 2018
day6ily_yj__,데이식스벚꽃스캔들,963364989191901184,Tue Feb 13 10:51:26 +0000 2018
day6ily_yj__,데이식스교환,963364989191901184,Tue Feb 13 10:51:26 +0000 2018
day6ily_yj__,데이식스,963364989191901184,Tue Feb 13 10:51:26 +0000 2018
IBU_WC,PyeongChang2018,963364916747935744,Tue Feb 13 10:51:09 +0000 2018
IBU_WC,biathlon,963364916747935744,Tue Feb 13 10:51:09 +0000 2018
Yaalu6,데이식스벚꽃스캔들,963364893020704769,Tue Feb 13 10:51:03 +0000 2018
Yaalu6,데이식스교환,963364893020704769,Tue Feb 13 10:51:03 +0000 2018
Yaalu6,데이식스,963364893020704769,Tue Feb 13 10:51:03 +0000 2018
daysixstree,데이식스벚꽃스캔들,963364731242274816,Tue Feb 13 10:50:25 +0000 2018
daysixstree,데이식스교환,963364731242274816,Tue Feb 13 10:50:25 +0000 2018
daysixstree,데이식스,963364731242274816,Tue Feb 13 10:50:25 +0000 2018
PPKKYBANG,데이식스벚꽃스캔들,963364600799420417,Tue Feb 13 10:49:53 +0000 2018
PPKKYBANG,데이식스교환,963364600799420417,Tue Feb 13 10:49:53 +0000 2018
PPKKYBANG,데이식스,963364600799420417,Tue Feb 13 10:49:53 +0000 2018
feelit_meelit,데이식스벚꽃스캔들,963364537373147136,Tue Feb 13 10:49:38 +0000 2018
feelit_meelit,데이식스교환,963364537373147136,Tue Feb 13 10:49:38 +0000 2018
feelit_meelit,데이식스,963364537373147136,Tue Feb 13 10:49:38 +0000 2018
SUNGJINOPPA,데이식스벚꽃스캔들,963364487364358146,Tue Feb 13 10:49:26 +0000 2018
SUNGJINOPPA,데이식스교환,963364487364358146,Tue Feb 13 10:49:26 +0000 2018
SUNGJINOPPA,데이식스,963364487364358146,Tue Feb 13 10:49:26 +0000 2018
CBCharlsie,upwithCBC,963364164654673920,Tue Feb 13 10:48:09 +0000 2018
StevenLangton,TeamUSA,963363500922843137,Tue Feb 13 10:45:31 +0000 2018
Min_Voice_,마음당_소중한_사람,963362648656982016,Tue Feb 13 10:42:08 +0000 2018
RBCarvalho15,winterolympics,963361594204917760,Tue Feb 13 10:37:57 +0000 2018
RBCarvalho15,pyeongchang2018,963361594204917760,Tue Feb 13 10:37:57 +0000 2018
dlrkdms2420,iHeartAwards,963361531617427456,Tue Feb 13 10:37:42 +0000 2018
dlrkdms2420,BestFanArmy,963361531617427456,Tue Feb 13 10:37:42 +0000 2018
dlrkdms2420,EXOL,963361531617427456,Tue Feb 13 10:37:42 +0000 2018
