user,mention,tweet_id,date
yujungshin5795,Sys7176,963390075529658371,Tue Feb 13 12:31:07 +0000 2018
abbangsamo,hjpaak,963390033343344640,Tue Feb 13 12:30:57 +0000 2018
And_theBTS,BTS_twt,963389992142716928,Tue Feb 13 12:30:47 +0000 2018
mcgregor_todd,jakkicowley,963389911880658945,Tue Feb 13 12:30:28 +0000 2018
mcgregor_todd,Mike_Pro_UIU,963389911880658945,Tue Feb 13 12:30:28 +0000 2018
mcgregor_todd,ChrisCuomo,963389911880658945,Tue Feb 13 12:30:28 +0000 2018
dmlckd6440,instiz,963389823443640320,Tue Feb 13 12:30:07 +0000 2018
hottestbrolamp,hightaec,963389816770457600,Tue Feb 13 12:30:05 +0000 2018
woo2day6715,jaykoyoo,963389793219461121,Tue Feb 13 12:30:00 +0000 2018
thson5001,komskoms1,963389685690023936,Tue Feb 13 12:29:34 +0000 2018
thson5001,OnePunchiMickey,963389685690023936,Tue Feb 13 12:29:34 +0000 2018
Evylin814,hightaec,963389623161446400,Tue Feb 13 12:29:19 +0000 2018
onehariom,hjpaak,963389520182886406,Tue Feb 13 12:28:55 +0000 2018
leamssi_,ShounenNaQz,963389476830560256,Tue Feb 13 12:28:44 +0000 2018
BenLisson,AUSOlympicTeam,963389447541702656,Tue Feb 13 12:28:37 +0000 2018
woo2day6715,jaykoyoo,963389441854156800,Tue Feb 13 12:28:36 +0000 2018
mcgregor_todd,kiddycat456,963389440235376641,Tue Feb 13 12:28:36 +0000 2018
shoesinthesky,jinydong,963389389156986880,Tue Feb 13 12:28:23 +0000 2018
qhrhtlvwls,7SooXHbm7JeP39h,963389299877076992,Tue Feb 13 12:28:02 +0000 2018
ALois96,hightaec,963389276237918208,Tue Feb 13 12:27:57 +0000 2018
hwts65,0jfOK9U4uWUTOV0,963389239982370816,Tue Feb 13 12:27:48 +0000 2018
Hanyu_hyun1207,lhj0208,963389236643704832,Tue Feb 13 12:27:47 +0000 2018
woo2day6715,jaykoyoo,963389148752039936,Tue Feb 13 12:27:26 +0000 2018
jayjayboske,arcinho,963389146411687937,Tue Feb 13 12:27:26 +0000 2018
adska,johnnymocurler,963389135615488001,Tue Feb 13 12:27:23 +0000 2018
adska,LKLawes,963389135615488001,Tue Feb 13 12:27:23 +0000 2018
AGMSports,JocelyneUSA17,963389125092106240,Tue Feb 13 12:27:20 +0000 2018
CBCharlsie,mastgelais,963389070733819905,Tue Feb 13 12:27:08 +0000 2018
CBCharlsie,TeamCanada,963389070733819905,Tue Feb 13 12:27:08 +0000 2018
CBCharlsie,kimbtin,963389070733819905,Tue Feb 13 12:27:08 +0000 2018
hwts65,Astragalus0205,963389061003034626,Tue Feb 13 12:27:05 +0000 2018
mcgregor_todd,NuSheriffintwn,963388961086468097,Tue Feb 13 12:26:41 +0000 2018
mcgregor_todd,ChrisCuomo,963388961086468097,Tue Feb 13 12:26:41 +0000 2018
i_is_Like,jinydong,963388929973018625,Tue Feb 13 12:26:34 +0000 2018
TaemQazqa3,redparco,963388924285501440,Tue Feb 13 12:26:33 +0000 2018
TaemQazqa3,formalhaut00,963388924285501440,Tue Feb 13 12:26:33 +0000 2018
TaemQazqa3,redparco,963388864596361216,Tue Feb 13 12:26:18 +0000 2018
woo2day6715,jaykoyoo,963388743129460736,Tue Feb 13 12:25:49 +0000 2018
NBC5photog,JaieAvila,963388686514774018,Tue Feb 13 12:25:36 +0000 2018
woo2day6715,Misty_ojingjing,963388648526790656,Tue Feb 13 12:25:27 +0000 2018
Arnode_jong,LottoJumbo_ice,963388644844363776,Tue Feb 13 12:25:26 +0000 2018
Arnode_jong,JacOrie,963388644844363776,Tue Feb 13 12:25:26 +0000 2018
Arnode_jong,TeamNLtweets,963388644844363776,Tue Feb 13 12:25:26 +0000 2018
CarolineGNBC,chloekimsnow,963388633586765824,Tue Feb 13 12:25:23 +0000 2018
CarolineGNBC,TODAYshow,963388633586765824,Tue Feb 13 12:25:23 +0000 2018
CarolineGNBC,SavannahGuthrie,963388633586765824,Tue Feb 13 12:25:23 +0000 2018
ma6mi6,hightaec,963388621255458816,Tue Feb 13 12:25:20 +0000 2018
woo2day6715,jaykoyoo,963388534575923200,Tue Feb 13 12:25:00 +0000 2018
mcgregor_todd,monicatrump1,963388497003466752,Tue Feb 13 12:24:51 +0000 2018
mcgregor_todd,ChrisCuomo,963388497003466752,Tue Feb 13 12:24:51 +0000 2018
iisle2jh,hightaec,963388496382648320,Tue Feb 13 12:24:51 +0000 2018
nyh6097,cj9854,963388449301577728,Tue Feb 13 12:24:39 +0000 2018
fergyrg,pyeongchang2018,963388364031385600,Tue Feb 13 12:24:19 +0000 2018
fergyrg,LennyValjas,963388364031385600,Tue Feb 13 12:24:19 +0000 2018
bbgirlme,hightaec,963388309119549440,Tue Feb 13 12:24:06 +0000 2018
7SooXHbm7JeP39h,V_KTH_V,963388112398311429,Tue Feb 13 12:23:19 +0000 2018
siddie_style,hightaec,963388065648652289,Tue Feb 13 12:23:08 +0000 2018
MatthewLumby,TeamGB,963387915823759361,Tue Feb 13 12:22:32 +0000 2018
MatthewLumby,Elise_Christie,963387915823759361,Tue Feb 13 12:22:32 +0000 2018
oguogu1227,hightaec,963387899675889664,Tue Feb 13 12:22:28 +0000 2018
mcgregor_todd,BuccaneerD,963387772835942401,Tue Feb 13 12:21:58 +0000 2018
mcgregor_todd,ChrisCuomo,963387772835942401,Tue Feb 13 12:21:58 +0000 2018
busanguy911,hwts65,963387726710980608,Tue Feb 13 12:21:47 +0000 2018
SportcomQuebec,kimbtin,963387712911720449,Tue Feb 13 12:21:44 +0000 2018
VasilyKonov,Liveorangejuice,963387648151662597,Tue Feb 13 12:21:28 +0000 2018
i_is_Like,jinydong,963387633735942145,Tue Feb 13 12:21:25 +0000 2018
taec_mapp,hightaec,963387619005444096,Tue Feb 13 12:21:21 +0000 2018
nayubee,cj9854,963387589158776832,Tue Feb 13 12:21:14 +0000 2018
yugle_yu,ddinggukk,963387571953782784,Tue Feb 13 12:21:10 +0000 2018
hightaec,b_bunniii,963387518304501762,Tue Feb 13 12:20:57 +0000 2018
Anneyu1705,hjpaak,963387289819758592,Tue Feb 13 12:20:03 +0000 2018
THELAMA1024,BWT_1206,963387272165904384,Tue Feb 13 12:19:59 +0000 2018
joenspa,leolaporte,963387265786396674,Tue Feb 13 12:19:57 +0000 2018
worldcurling,TeamCanada,963387164582060033,Tue Feb 13 12:19:33 +0000 2018
prlawless1,CurlingCanada,963387123494604800,Tue Feb 13 12:19:23 +0000 2018
JClipperton_CP,p_evans,963387090753921024,Tue Feb 13 12:19:15 +0000 2018
JaseRicho,puller_richard,963387072458326017,Tue Feb 13 12:19:11 +0000 2018
JaseRicho,brentzerafa,963387072458326017,Tue Feb 13 12:19:11 +0000 2018
ReidFiest,TeamCanada,963387029621915648,Tue Feb 13 12:19:01 +0000 2018
iamjoonlee,Cornell_SID,963387027755483138,Tue Feb 13 12:19:00 +0000 2018
woutermesker,coenwm,963387015432687618,Tue Feb 13 12:18:58 +0000 2018
hk_bobo1210,hightaec,963386967579766784,Tue Feb 13 12:18:46 +0000 2018
asyiqinaemah,sitifatimhashim,963386855914848256,Tue Feb 13 12:18:19 +0000 2018
mcgregor_todd,Mike_Pro_UIU,963386813900558339,Tue Feb 13 12:18:09 +0000 2018
mcgregor_todd,ChrisCuomo,963386813900558339,Tue Feb 13 12:18:09 +0000 2018
THELAMA1024,BWT_1206,963386730282811392,Tue Feb 13 12:17:50 +0000 2018
tomkellyski,NBCOlympics,963386614482374656,Tue Feb 13 12:17:22 +0000 2018
tomkellyski,jessdiggs,963386614482374656,Tue Feb 13 12:17:22 +0000 2018
plysenkovRUS,sashakla,963386537118334976,Tue Feb 13 12:17:03 +0000 2018
Arnode_jong,KjeldNuis,963386518483152896,Tue Feb 13 12:16:59 +0000 2018
Arnode_jong,TeamNLtweets,963386518483152896,Tue Feb 13 12:16:59 +0000 2018
Arnode_jong,LottoJumbo_ice,963386518483152896,Tue Feb 13 12:16:59 +0000 2018
mcgregor_todd,DebHorne63,963386391819444225,Tue Feb 13 12:16:29 +0000 2018
mcgregor_todd,ChrisCuomo,963386391819444225,Tue Feb 13 12:16:29 +0000 2018
ossianshine,danroan,963386386203082752,Tue Feb 13 12:16:27 +0000 2018
devicebreaker,hjpaak,963386325951971328,Tue Feb 13 12:16:13 +0000 2018
syuzhett,Sys7176,963386245115097089,Tue Feb 13 12:15:54 +0000 2018
AaronNolanNews,PatWalkerWX,963386172956274689,Tue Feb 13 12:15:37 +0000 2018
AaronNolanNews,jaygraymatters,963386172956274689,Tue Feb 13 12:15:37 +0000 2018
philippevw,pyeongchang2018,963386128748363776,Tue Feb 13 12:15:26 +0000 2018
THELAMA1024,THEBOYZ_0426NEW,963386113778839553,Tue Feb 13 12:15:23 +0000 2018
THELAMA1024,137Fairy,963386113778839553,Tue Feb 13 12:15:23 +0000 2018
asyiqinaemah,sitifatimhashim,963386101489479681,Tue Feb 13 12:15:20 +0000 2018
woo2day6715,cucucing,963385966172938240,Tue Feb 13 12:14:47 +0000 2018
woo2day6715,yXtF7Zn4ysRXHQP,963385966172938240,Tue Feb 13 12:14:47 +0000 2018
BTS_purple0,BTS_twt_Jink,963385787403288578,Tue Feb 13 12:14:05 +0000 2018
BTS_purple0,BTS_twt_THY,963385715722629120,Tue Feb 13 12:13:48 +0000 2018
lhj0208,yunanimous0,963385693673107456,Tue Feb 13 12:13:42 +0000 2018
sesesi_,RC_WinterCamp,963385603638243329,Tue Feb 13 12:13:21 +0000 2018
usskiteam,jessdiggs,963385492464177152,Tue Feb 13 12:12:54 +0000 2018
BTS_purple0,BTS_twt_Jink,963385470859190272,Tue Feb 13 12:12:49 +0000 2018
hightaec,rose_gwapa,963385444778954752,Tue Feb 13 12:12:43 +0000 2018
matt77roberts,Elise_Christie,963385435903807488,Tue Feb 13 12:12:41 +0000 2018
f4izalhassan,aimanpahan,963385433013956608,Tue Feb 13 12:12:40 +0000 2018
BTS_purple0,BTStwt_MSG,963385287857422336,Tue Feb 13 12:12:06 +0000 2018
BTS_purple0,BTSJKK_twt,963385022848778240,Tue Feb 13 12:11:02 +0000 2018
gal5418,onr1020,963384916103725056,Tue Feb 13 12:10:37 +0000 2018
samjacoby,ScottCacciola,963384841826852864,Tue Feb 13 12:10:19 +0000 2018
samjacoby,Aaron_Krolik,963384841826852864,Tue Feb 13 12:10:19 +0000 2018
Jeonghunseop,cj9854,963384785509871616,Tue Feb 13 12:10:06 +0000 2018
JClipperton_CP,p_evans,963384631725670400,Tue Feb 13 12:09:29 +0000 2018
sitifatimhashim,asyiqinaemah,963384605029023745,Tue Feb 13 12:09:23 +0000 2018
sitifatimhashim,sitifatimhashim,963384605029023745,Tue Feb 13 12:09:23 +0000 2018
Taeyeon472,hjpaak,963384502268514305,Tue Feb 13 12:08:58 +0000 2018
dolceful,hjpaak,963384381560700930,Tue Feb 13 12:08:30 +0000 2018
thson5001,YBorisKim1,963384352313720832,Tue Feb 13 12:08:23 +0000 2018
hansy0203,hjpaak,963384272240353280,Tue Feb 13 12:08:03 +0000 2018
NBCSportsPR,TODAYshow,963384227738742786,Tue Feb 13 12:07:53 +0000 2018
NBCSportsPR,NBCOlympics,963384227738742786,Tue Feb 13 12:07:53 +0000 2018
NBCSportsPR,miketirico,963384227738742786,Tue Feb 13 12:07:53 +0000 2018
inike_moon,hjpaak,963384026504425472,Tue Feb 13 12:07:05 +0000 2018
younha2002,hjpaak,963383985056358400,Tue Feb 13 12:06:55 +0000 2018
phyliciageorge,StuartMcMillan1,963383971978645505,Tue Feb 13 12:06:52 +0000 2018
phyliciageorge,GordonBosworth9,963383971978645505,Tue Feb 13 12:06:52 +0000 2018
Dos_0731,Dos_0731,963383870799294464,Tue Feb 13 12:06:28 +0000 2018
calm_breaker,morugessoyo_bot,963383802172121088,Tue Feb 13 12:06:11 +0000 2018
AaronNolanNews,NatWaltersWX,963383768940609537,Tue Feb 13 12:06:03 +0000 2018
THELAMA1024,adcdefg36,963383645456052224,Tue Feb 13 12:05:34 +0000 2018
asyiqinaemah,artzzam,963383562509537281,Tue Feb 13 12:05:14 +0000 2018
THELAMA1024,lovely__hyunjae,963383552577384448,Tue Feb 13 12:05:12 +0000 2018
lhj0208,HESADOLL,963383036623466496,Tue Feb 13 12:03:09 +0000 2018
Dos_0731,takumi_D750,963383034559918081,Tue Feb 13 12:03:08 +0000 2018
redster73,harrisredgrove,963382836441972737,Tue Feb 13 12:02:21 +0000 2018
redster73,BBCDavidMcDaid,963382836441972737,Tue Feb 13 12:02:21 +0000 2018
redster73,SimonBrotherton,963382836441972737,Tue Feb 13 12:02:21 +0000 2018
colon1st,ziss15,963382825188605952,Tue Feb 13 12:02:18 +0000 2018
usskiteam,simihamilton,963382694343331840,Tue Feb 13 12:01:47 +0000 2018
usskiteam,erikbjornsen,963382694343331840,Tue Feb 13 12:01:47 +0000 2018
dudnjs0105,MParkchimchim,963382594711699456,Tue Feb 13 12:01:24 +0000 2018
dudnjs0105,_xiuble,963382594711699456,Tue Feb 13 12:01:24 +0000 2018
dudnjs0105,weareoneEXO,963382594711699456,Tue Feb 13 12:01:24 +0000 2018
LynnRutherford,aljonasavchenko,963382568216219648,Tue Feb 13 12:01:17 +0000 2018
LynnRutherford,Jkerrbear,963382568216219648,Tue Feb 13 12:01:17 +0000 2018
THELAMA1024,BWT_1206,963382517725241346,Tue Feb 13 12:01:05 +0000 2018
asyiqinaemah,sitifatimhashim,963382516110450688,Tue Feb 13 12:01:05 +0000 2018
candy_Daehwi,woo_ddaeng,963382465929687040,Tue Feb 13 12:00:53 +0000 2018
cy_cassieday,SUNGJINOPPA,963382432463437824,Tue Feb 13 12:00:45 +0000 2018
MetalSlimeTokyo,morugessoyo_bot,963382430466949121,Tue Feb 13 12:00:44 +0000 2018
colon1st,ziss15,963382418693500930,Tue Feb 13 12:00:42 +0000 2018
Nebulous_Sakura,kussun_yeo,963382403484889088,Tue Feb 13 12:00:38 +0000 2018
Dos_0731,takumi_D750,963382355581808640,Tue Feb 13 12:00:27 +0000 2018
Nebulous_Sakura,hitagi133_11,963382329551994881,Tue Feb 13 12:00:20 +0000 2018
candy_Daehwi,img_1102,963382326997561344,Tue Feb 13 12:00:20 +0000 2018
fergyrg,LennyValjas,963382304696446976,Tue Feb 13 12:00:14 +0000 2018
fergyrg,cccski,963382304696446976,Tue Feb 13 12:00:14 +0000 2018
fergyrg,pyeongchang2018,963382304696446976,Tue Feb 13 12:00:14 +0000 2018
Nebulous_Sakura,kussun_yeo,963382186580692992,Tue Feb 13 11:59:46 +0000 2018
buchi071a,morugessoyo_bot,963382045509472256,Tue Feb 13 11:59:13 +0000 2018
arobach,chloekimsnow,963381811022725120,Tue Feb 13 11:58:17 +0000 2018
jayjayboske,rewinside,963381805087780864,Tue Feb 13 11:58:15 +0000 2018
cormal0101,cj9854,963381708774039552,Tue Feb 13 11:57:52 +0000 2018
valemarchei14,AlbertoPisani,963381566876434433,Tue Feb 13 11:57:18 +0000 2018
lhj0208,Anemone_rin_,963381566012497922,Tue Feb 13 11:57:18 +0000 2018
lhj0208,LHJEHWorld,963381566012497922,Tue Feb 13 11:57:18 +0000 2018
six_xxx06,SUNGJINOPPA,963381472542392320,Tue Feb 13 11:56:56 +0000 2018
six_xxx06,SUNGJINOPPA,963381410290479104,Tue Feb 13 11:56:41 +0000 2018
JaseRicho,brentzerafa,963381400811417600,Tue Feb 13 11:56:39 +0000 2018
valemarchei14,ItaliaTeam_it,963381270796419073,Tue Feb 13 11:56:08 +0000 2018
valemarchei14,Coninews,963381270796419073,Tue Feb 13 11:56:08 +0000 2018
valemarchei14,Olympics,963381270796419073,Tue Feb 13 11:56:08 +0000 2018
WFLAAnnie,WFLALeigh,963381270624354304,Tue Feb 13 11:56:08 +0000 2018
DORUMER_Y,SUNGJINOPPA,963381246960140288,Tue Feb 13 11:56:02 +0000 2018
FaRoGue170516,neolive3416,963381221765058561,Tue Feb 13 11:55:56 +0000 2018
valemarchei14,CourmayeurMontB,963381108946567168,Tue Feb 13 11:55:29 +0000 2018
valemarchei14,pyeongchang2018,963381108946567168,Tue Feb 13 11:55:29 +0000 2018
valemarchei14,Coninews,963381108946567168,Tue Feb 13 11:55:29 +0000 2018
valemarchei14,ItaliaTeam_it,963381108946567168,Tue Feb 13 11:55:29 +0000 2018
valemarchei14,fisg_it,963381108946567168,Tue Feb 13 11:55:29 +0000 2018
fergyrg,LennyValjas,963381005594722304,Tue Feb 13 11:55:05 +0000 2018
BraveIgor,VasilyKonov,963380981955637248,Tue Feb 13 11:54:59 +0000 2018
TheKenChilds,90ft2home,963380876837965824,Tue Feb 13 11:54:34 +0000 2018
thson5001,oonote,963380792498962433,Tue Feb 13 11:54:14 +0000 2018
KH1122MK0219,netcall1224,963380588555091970,Tue Feb 13 11:53:25 +0000 2018
ramseycardy,shaunwhite,963380304743251968,Tue Feb 13 11:52:18 +0000 2018
_ElizabethWyman,DrewBogs623,963380070982205440,Tue Feb 13 11:51:22 +0000 2018
redster73,harrisredgrove,963379828022943744,Tue Feb 13 11:50:24 +0000 2018
redster73,BBCDavidMcDaid,963379828022943744,Tue Feb 13 11:50:24 +0000 2018
redster73,SimonBrotherton,963379828022943744,Tue Feb 13 11:50:24 +0000 2018
andrewpk95,gamzadongza,963379652864614400,Tue Feb 13 11:49:42 +0000 2018
redster73,harrisredgrove,963379632924893184,Tue Feb 13 11:49:37 +0000 2018
redster73,BBCDavidMcDaid,963379632924893184,Tue Feb 13 11:49:37 +0000 2018
eung_rabbit,HyeunJu0217,963379499160055808,Tue Feb 13 11:49:05 +0000 2018
ysgang,cj9854,963379373951733761,Tue Feb 13 11:48:36 +0000 2018
HeatherCoxNBC,MarcelHirscher,963379286907396097,Tue Feb 13 11:48:15 +0000 2018
VasilyKonov,David_W4tts,963379178362912768,Tue Feb 13 11:47:49 +0000 2018
redster73,harrisredgrove,963379132867387398,Tue Feb 13 11:47:38 +0000 2018
redster73,BBCDavidMcDaid,963379132867387398,Tue Feb 13 11:47:38 +0000 2018
redster73,SimonBrotherton,963379132867387398,Tue Feb 13 11:47:38 +0000 2018
Rosenrasande,TEkberg,963378916634198016,Tue Feb 13 11:46:47 +0000 2018
Rosenrasande,bassestrandberg,963378916634198016,Tue Feb 13 11:46:47 +0000 2018
MatthewLumby,BBCSport,963378901874429952,Tue Feb 13 11:46:43 +0000 2018
MatthewLumby,BBCOne,963378901874429952,Tue Feb 13 11:46:43 +0000 2018
camerataseoul,ppptec,963378290307158018,Tue Feb 13 11:44:17 +0000 2018
HockeyMaven1917,HockeyGodsUK,963378289573355521,Tue Feb 13 11:44:17 +0000 2018
potterprimates,ppptec,963378103094468609,Tue Feb 13 11:43:33 +0000 2018
candy_Daehwi,Flower_myDaehwi,963378039894654976,Tue Feb 13 11:43:18 +0000 2018
THELAMA1024,hynkyun0309,963377963361124352,Tue Feb 13 11:42:59 +0000 2018
staroliviakim,hjpaak,963377957967245312,Tue Feb 13 11:42:58 +0000 2018
shining_svt02,leader_nim17,963377550561918976,Tue Feb 13 11:41:21 +0000 2018
ksk88kig,ppptec,963377338825064449,Tue Feb 13 11:40:30 +0000 2018
_ElizabethWyman,DrewBogs623,963377332202356736,Tue Feb 13 11:40:29 +0000 2018
shining_svt02,leader_nim17,963377325927669762,Tue Feb 13 11:40:27 +0000 2018
Harkhoonkim,cj9854,963377319862714368,Tue Feb 13 11:40:26 +0000 2018
shining_svt02,leader_nim17,963377172449673217,Tue Feb 13 11:39:51 +0000 2018
BrigitteMarcoux,kimbtin,963377126194872320,Tue Feb 13 11:39:40 +0000 2018
candy_Daehwi,rlatjdus9282,963377117676253184,Tue Feb 13 11:39:38 +0000 2018
mikeharriscurls,cbvoice,963377110764068864,Tue Feb 13 11:39:36 +0000 2018
mikeharriscurls,joaniemccusker,963377110764068864,Tue Feb 13 11:39:36 +0000 2018
mikeharriscurls,CBCOlympics,963377110764068864,Tue Feb 13 11:39:36 +0000 2018
reedNews3LV,KRNV,963377107102449664,Tue Feb 13 11:39:35 +0000 2018
AlanSpringer,Adaripp,963377029054779392,Tue Feb 13 11:39:17 +0000 2018
AlanSpringer,YahooSports,963377029054779392,Tue Feb 13 11:39:17 +0000 2018
AlanSpringer,mirai_nagasu,963377029054779392,Tue Feb 13 11:39:17 +0000 2018
momoharu46,ashako2,963376764771713024,Tue Feb 13 11:38:14 +0000 2018
reedNews3LV,KMTR,963376719615868929,Tue Feb 13 11:38:03 +0000 2018
reedNews3LV,News3LV,963376452463771649,Tue Feb 13 11:36:59 +0000 2018
koryodynasty,KoreaExpose,963376208623812609,Tue Feb 13 11:36:01 +0000 2018
koryodynasty,weekly_chosun,963376208623812609,Tue Feb 13 11:36:01 +0000 2018
ykiho0612,leqwis,963376074544496640,Tue Feb 13 11:35:29 +0000 2018
reedNews3LV,InsideWOAI,963376072191500288,Tue Feb 13 11:35:28 +0000 2018
yugle_yu,idiot_6o6,963375970429186048,Tue Feb 13 11:35:04 +0000 2018
Rosenrasande,barkskog,963375803911225350,Tue Feb 13 11:34:24 +0000 2018
mnday6,SUNGJINOPPA,963375782784483328,Tue Feb 13 11:34:19 +0000 2018
young8346,ppptec,963375701234655233,Tue Feb 13 11:34:00 +0000 2018
reedNews3LV,mynbc15,963375663741681664,Tue Feb 13 11:33:51 +0000 2018
And_theBTS,BTS_twt,963375560364732417,Tue Feb 13 11:33:26 +0000 2018
bearsjy,hjpaak,963375453045112833,Tue Feb 13 11:33:01 +0000 2018
nosamoboston,hjpaak,963375347952685056,Tue Feb 13 11:32:36 +0000 2018
RANZO99,nulimen1,963375342881681408,Tue Feb 13 11:32:35 +0000 2018
FF14_Yunie,redparco,963375316331675648,Tue Feb 13 11:32:28 +0000 2018
Day6_24k,SUNGJINOPPA,963375027377782785,Tue Feb 13 11:31:19 +0000 2018
six_xxx06,SUNGJINOPPA,963375017307205632,Tue Feb 13 11:31:17 +0000 2018
six_xxx06,SUNGJINOPPA,963375001180061697,Tue Feb 13 11:31:13 +0000 2018
licanyuan61,cj9854,963374916765564928,Tue Feb 13 11:30:53 +0000 2018
isockwon,histopian,963374855113523200,Tue Feb 13 11:30:38 +0000 2018
Day6_Jaepil,SUNGJINOPPA,963374778290548736,Tue Feb 13 11:30:20 +0000 2018
reedNews3LV,NBC10,963374768236904448,Tue Feb 13 11:30:18 +0000 2018
tree345058,Finn_DDo,963374693586579456,Tue Feb 13 11:30:00 +0000 2018
mijeenjung,redparco,963374485498822658,Tue Feb 13 11:29:10 +0000 2018
bigeyes1310,ppptec,963374411658158081,Tue Feb 13 11:28:53 +0000 2018
ColbyCohen36,TerrierHockey,963374305902866432,Tue Feb 13 11:28:27 +0000 2018
ColbyCohen36,pou29,963374305902866432,Tue Feb 13 11:28:27 +0000 2018
kristyna3,cwall_,963374295425499141,Tue Feb 13 11:28:25 +0000 2018
kristyna3,bruce_arthur,963374295425499141,Tue Feb 13 11:28:25 +0000 2018
5383_9881,jEwivFp4GSnkNpm,963374281764646912,Tue Feb 13 11:28:22 +0000 2018
hynkyun0309,THELAMA1024,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
hynkyun0309,THEBOYZ_friends,963374114021916672,Tue Feb 13 11:27:42 +0000 2018
usskiteam,sadzarue,963374018622640133,Tue Feb 13 11:27:19 +0000 2018
usskiteam,jessdiggs,963374018622640133,Tue Feb 13 11:27:19 +0000 2018
usskiteam,dophed,963374018622640133,Tue Feb 13 11:27:19 +0000 2018
ChrisKnierim,govincentzhou,963373960627761152,Tue Feb 13 11:27:05 +0000 2018
chun109,ppptec,963373951505154048,Tue Feb 13 11:27:03 +0000 2018
taecyuzu1227,hightaec,963373917476814849,Tue Feb 13 11:26:55 +0000 2018
olasdeoro,redparco,963373916138831872,Tue Feb 13 11:26:54 +0000 2018
diogeness3,hjpaak,963373879686131712,Tue Feb 13 11:26:46 +0000 2018
Tiffany4285,hjpaak,963373872694181890,Tue Feb 13 11:26:44 +0000 2018
Dontfollowmeiwi,redparco,963373793451233280,Tue Feb 13 11:26:25 +0000 2018
5383_9881,1theK,963373752489619458,Tue Feb 13 11:26:15 +0000 2018
sojk00,ppptec,963373707480608769,Tue Feb 13 11:26:05 +0000 2018
JeromeLymann,Olympics,963373696613322752,Tue Feb 13 11:26:02 +0000 2018
5383_9881,insight_co_kr,963373671891927042,Tue Feb 13 11:25:56 +0000 2018
koivukangas,skogmik,963373624034967552,Tue Feb 13 11:25:45 +0000 2018
muwee2001,ppptec,963373495626248193,Tue Feb 13 11:25:14 +0000 2018
koivukangas,Marcotti,963373486415667201,Tue Feb 13 11:25:12 +0000 2018
BrigitteMarcoux,kimbtin,963373452525649920,Tue Feb 13 11:25:04 +0000 2018
isockwon,easywithme,963373438386622464,Tue Feb 13 11:25:00 +0000 2018
isockwon,ejii1212,963373438386622464,Tue Feb 13 11:25:00 +0000 2018
chun109,ppptec,963373382120103936,Tue Feb 13 11:24:47 +0000 2018
raymid5966,redparco,963373285583962112,Tue Feb 13 11:24:24 +0000 2018
JaseRicho,Emily__Arthur,963373082323828736,Tue Feb 13 11:23:36 +0000 2018
Kammuse,ppptec,963373075524870149,Tue Feb 13 11:23:34 +0000 2018
yugle_yu,idiot_6o6,963373035980902400,Tue Feb 13 11:23:25 +0000 2018
MartinBureau1,chloekimsnow,963372759475728385,Tue Feb 13 11:22:19 +0000 2018
eunblaxx,netcall1224,963372732808228864,Tue Feb 13 11:22:12 +0000 2018
Kammuse,ppptec,963372665036685312,Tue Feb 13 11:21:56 +0000 2018
SteveTSN,Tessab25,963372582174109697,Tue Feb 13 11:21:36 +0000 2018
SteveTSN,KateBeirness,963372582174109697,Tue Feb 13 11:21:36 +0000 2018
IvyWong1214,hightaec,963372539278909442,Tue Feb 13 11:21:26 +0000 2018
IvyWong1214,hightaec,963372516151500803,Tue Feb 13 11:21:21 +0000 2018
Kammuse,ppptec,963372445477478400,Tue Feb 13 11:21:04 +0000 2018
tnqls9916,Jeonsu0228,963371902340235264,Tue Feb 13 11:18:54 +0000 2018
tnqls9916,EM_moonstar,963371902340235264,Tue Feb 13 11:18:54 +0000 2018
5383_9881,instiz,963371670814601216,Tue Feb 13 11:17:59 +0000 2018
Bust_09,kkkkkkkkillkkil,963371563138539526,Tue Feb 13 11:17:33 +0000 2018
Bust_09,buxindiyu,963371563138539526,Tue Feb 13 11:17:33 +0000 2018
Bust_09,kkkkkkkkillkkil,963371525930823680,Tue Feb 13 11:17:25 +0000 2018
nrarmour,instagram,963371127656431617,Tue Feb 13 11:15:50 +0000 2018
cchim0_0,hjpaak,963371106664001536,Tue Feb 13 11:15:45 +0000 2018
jinniyahh,redparco,963371061419978758,Tue Feb 13 11:15:34 +0000 2018
Manifesto_Sport,Speedskater01,963370939298627585,Tue Feb 13 11:15:05 +0000 2018
granite0,hjpaak,963370932537454592,Tue Feb 13 11:15:03 +0000 2018
VivianBKim,chloekimsnow,963370911582756864,Tue Feb 13 11:14:58 +0000 2018
lhj0208,Irene_maple_,963370863096602625,Tue Feb 13 11:14:46 +0000 2018
kittysister,hjpaak,963370862454882305,Tue Feb 13 11:14:46 +0000 2018
Leene_NL,patrickroestt,963370740786651136,Tue Feb 13 11:14:17 +0000 2018
daramboking,hjpaak,963370678056468481,Tue Feb 13 11:14:02 +0000 2018
baekhcbpd,sjdefense,963370399235846144,Tue Feb 13 11:12:56 +0000 2018
AGMSports,pyeongchang2018,963370286010675200,Tue Feb 13 11:12:29 +0000 2018
sonyoung501,dovely87,963370259133579265,Tue Feb 13 11:12:22 +0000 2018
maremassey,RedmondGerard,963370228561321984,Tue Feb 13 11:12:15 +0000 2018
Like_breathing,redparco,963370206088196096,Tue Feb 13 11:12:10 +0000 2018
